Device_ID,Timestamp,Reminder_Type,Scheduled_Time,Reminder_Sent,Acknowledged,Scheduled_DateTime,Type_Appointment,Type_Exercise,Type_Hydration,Type_Medication,Hour,Day_of_Week,Time_of_Day,Is_Weekend,Adherence,Priority,Priority_Score
D10067,2025-01-05 03:01:00,Appointment,22:30:00,1,0,2025-01-05 22:30:00,True,False,False,False,22,6,Night,1,0.0,High,3
D10068,2025-01-28 00:39:00,Medication,13:30:00,0,0,2025-01-28 13:30:00,False,False,False,True,13,1,Afternoon,0,,High,3
D10069,2025-01-29 12:03:00,Medication,17:00:00,0,0,2025-01-29 17:00:00,False,False,False,True,17,2,Evening,0,,High,3
D10070,2025-01-27 19:39:00,Medication,10:00:00,1,1,2025-01-27 10:00:00,False,False,False,True,10,0,Morning,0,1.0,High,3
D10071,2025-01-02 12:32:00,Hydration,15:00:00,0,0,2025-01-02 15:00:00,False,False,True,False,15,3,Afternoon,0,,Medium,2
D10072,2025-01-09 11:10:00,Medication,14:00:00,1,1,2025-01-09 14:00:00,False,False,False,True,14,3,Afternoon,0,1.0,High,3
D10073,2025-01-06 18:49:00,Hydration,09:00:00,0,0,2025-01-06 09:00:00,False,False,True,False,9,0,Morning,0,,Medium,2
D10074,2025-01-25 07:42:00,Hydration,13:30:00,0,0,2025-01-25 13:30:00,False,False,True,False,13,5,Afternoon,1,,Medium,2
D10075,2025-01-05 22:59:00,Exercise,08:30:00,0,0,2025-01-05 08:30:00,False,True,False,False,8,6,Morning,1,,Medium,2
D10076,2025-01-02 00:10:00,Medication,22:00:00,0,0,2025-01-02 22:00:00,False,False,False,True,22,3,Night,0,,High,3
D10077,2025-01-26 19:38:00,Hydration,07:30:00,0,0,2025-01-26 07:30:00,False,False,True,False,7,6,Morning,1,,Medium,2
D10078,2025-01-18 10:04:00,Exercise,06:30:00,1,1,2025-01-18 06:30:00,False,True,False,False,6,5,Morning,1,1.0,Medium,2
D10079,2025-01-03 19:39:00,Exercise,14:00:00,1,1,2025-01-03 14:00:00,False,True,False,False,14,4,Afternoon,0,1.0,Medium,2
D10080,2025-01-27 07:03:00,Hydration,12:00:00,1,1,2025-01-27 12:00:00,False,False,True,False,12,0,Afternoon,0,1.0,Medium,2
D10081,2025-01-22 07:11:00,Exercise,11:00:00,0,0,2025-01-22 11:00:00,False,True,False,False,11,2,Morning,0,,Medium,2
D10082,2025-01-28 02:28:00,Exercise,17:30:00,0,0,2025-01-28 17:30:00,False,True,False,False,17,1,Evening,0,,Medium,2
D10083,2025-01-19 00:58:00,Appointment,19:00:00,1,0,2025-01-19 19:00:00,True,False,False,False,19,6,Evening,1,0.0,High,3
D10084,2025-01-20 18:05:00,Hydration,13:30:00,1,1,2025-01-20 13:30:00,False,False,True,False,13,0,Afternoon,0,1.0,Medium,2
D10085,2025-01-14 15:14:00,Appointment,20:00:00,0,0,2025-01-14 20:00:00,True,False,False,False,20,1,Evening,0,,High,3
D10086,2025-01-17 16:38:00,Medication,09:30:00,1,0,2025-01-17 09:30:00,False,False,False,True,9,4,Morning,0,0.0,High,3
D10087,2025-01-29 11:47:00,Exercise,22:00:00,0,0,2025-01-29 22:00:00,False,True,False,False,22,2,Night,0,,Medium,2
D10088,2025-01-07 06:42:00,Exercise,18:30:00,0,0,2025-01-07 18:30:00,False,True,False,False,18,1,Evening,0,,Medium,2
D10089,2025-01-28 06:01:00,Medication,11:30:00,1,1,2025-01-28 11:30:00,False,False,False,True,11,1,Morning,0,1.0,High,3
D10090,2025-01-13 17:18:00,Exercise,19:30:00,1,1,2025-01-13 19:30:00,False,True,False,False,19,0,Evening,0,1.0,Medium,2
D10091,2025-01-30 02:10:00,Appointment,13:00:00,1,0,2025-01-30 13:00:00,True,False,False,False,13,3,Afternoon,0,0.0,High,3
D10092,2025-01-11 21:44:00,Appointment,07:00:00,1,1,2025-01-11 07:00:00,True,False,False,False,7,5,Morning,1,1.0,High,3
D10093,2025-01-05 21:55:00,Medication,22:00:00,1,1,2025-01-05 22:00:00,False,False,False,True,22,6,Night,1,1.0,High,3
D10094,2025-01-02 12:41:00,Appointment,17:30:00,1,1,2025-01-02 17:30:00,True,False,False,False,17,3,Evening,0,1.0,High,3
D10095,2025-01-13 18:55:00,Exercise,08:30:00,1,1,2025-01-13 08:30:00,False,True,False,False,8,0,Morning,0,1.0,Medium,2
D10096,2025-01-04 23:23:00,Hydration,12:00:00,0,0,2025-01-04 12:00:00,False,False,True,False,12,5,Afternoon,1,,Medium,2
D10097,2025-01-14 23:28:00,Medication,16:00:00,0,0,2025-01-14 16:00:00,False,False,False,True,16,1,Afternoon,0,,High,3
D10098,2025-01-13 00:18:00,Hydration,13:30:00,0,0,2025-01-13 13:30:00,False,False,True,False,13,0,Afternoon,0,,Medium,2
D10099,2025-01-29 11:42:00,Exercise,06:00:00,0,0,2025-01-29 06:00:00,False,True,False,False,6,2,Morning,0,,Medium,2
D10100,2025-01-15 03:11:00,Appointment,06:00:00,0,0,2025-01-15 06:00:00,True,False,False,False,6,2,Morning,0,,High,3
D10101,2025-01-11 02:07:00,Medication,10:00:00,0,0,2025-01-11 10:00:00,False,False,False,True,10,5,Morning,1,,High,3
D10102,2025-01-19 15:14:00,Appointment,22:00:00,1,0,2025-01-19 22:00:00,True,False,False,False,22,6,Night,1,0.0,High,3
D10103,2025-01-16 17:00:00,Exercise,14:00:00,0,0,2025-01-16 14:00:00,False,True,False,False,14,3,Afternoon,0,,Medium,2
D10104,2025-01-13 12:35:00,Exercise,16:00:00,1,1,2025-01-13 16:00:00,False,True,False,False,16,0,Afternoon,0,1.0,Medium,2
D10105,2025-01-11 23:14:00,Hydration,16:30:00,0,0,2025-01-11 16:30:00,False,False,True,False,16,5,Afternoon,1,,Medium,2
D10106,2025-01-28 13:44:00,Appointment,14:30:00,1,1,2025-01-28 14:30:00,True,False,False,False,14,1,Afternoon,0,1.0,High,3
D10107,2025-01-08 09:37:00,Hydration,21:00:00,1,1,2025-01-08 21:00:00,False,False,True,False,21,2,Evening,0,1.0,Medium,2
D10108,2025-01-28 11:08:00,Appointment,12:00:00,0,0,2025-01-28 12:00:00,True,False,False,False,12,1,Afternoon,0,,High,3
D10109,2025-01-27 02:22:00,Appointment,22:00:00,1,1,2025-01-27 22:00:00,True,False,False,False,22,0,Night,0,1.0,High,3
D10110,2025-01-10 12:53:00,Exercise,14:00:00,1,1,2025-01-10 14:00:00,False,True,False,False,14,4,Afternoon,0,1.0,Medium,2
D10111,2025-01-10 18:19:00,Appointment,16:00:00,0,0,2025-01-10 16:00:00,True,False,False,False,16,4,Afternoon,0,,High,3
D10112,2025-01-18 05:05:00,Medication,09:30:00,0,0,2025-01-18 09:30:00,False,False,False,True,9,5,Morning,1,,High,3
D10113,2025-01-09 05:09:00,Medication,06:30:00,1,0,2025-01-09 06:30:00,False,False,False,True,6,3,Morning,0,0.0,High,3
D10114,2025-01-18 13:38:00,Appointment,17:30:00,1,1,2025-01-18 17:30:00,True,False,False,False,17,5,Evening,1,1.0,High,3
D10115,2025-01-20 14:13:00,Medication,20:00:00,0,0,2025-01-20 20:00:00,False,False,False,True,20,0,Evening,0,,High,3
D10116,2025-01-03 03:00:00,Medication,22:30:00,1,0,2025-01-03 22:30:00,False,False,False,True,22,4,Night,0,0.0,High,3
D10117,2025-01-13 14:05:00,Medication,17:30:00,0,0,2025-01-13 17:30:00,False,False,False,True,17,0,Evening,0,,High,3
D10118,2025-01-02 09:08:00,Medication,08:30:00,1,0,2025-01-02 08:30:00,False,False,False,True,8,3,Morning,0,0.0,High,3
D10119,2025-01-05 13:07:00,Medication,17:00:00,0,0,2025-01-05 17:00:00,False,False,False,True,17,6,Evening,1,,High,3
D10120,2025-01-27 00:14:00,Medication,21:30:00,0,0,2025-01-27 21:30:00,False,False,False,True,21,0,Evening,0,,High,3
D10121,2025-01-27 01:52:00,Hydration,22:00:00,0,0,2025-01-27 22:00:00,False,False,True,False,22,0,Night,0,,Medium,2
D10122,2025-01-10 12:47:00,Exercise,07:30:00,0,0,2025-01-10 07:30:00,False,True,False,False,7,4,Morning,0,,Medium,2
D10123,2025-01-24 02:10:00,Hydration,14:00:00,0,0,2025-01-24 14:00:00,False,False,True,False,14,4,Afternoon,0,,Medium,2
D10124,2025-01-09 02:26:00,Appointment,08:00:00,1,1,2025-01-09 08:00:00,True,False,False,False,8,3,Morning,0,1.0,High,3
D10125,2025-01-09 05:10:00,Medication,15:00:00,1,1,2025-01-09 15:00:00,False,False,False,True,15,3,Afternoon,0,1.0,High,3
D10126,2025-01-15 13:12:00,Medication,09:30:00,0,0,2025-01-15 09:30:00,False,False,False,True,9,2,Morning,0,,High,3
D10127,2025-01-28 23:03:00,Medication,07:00:00,0,0,2025-01-28 07:00:00,False,False,False,True,7,1,Morning,0,,High,3
D10128,2025-01-04 21:53:00,Medication,22:30:00,0,0,2025-01-04 22:30:00,False,False,False,True,22,5,Night,1,,High,3
D10129,2025-01-13 13:58:00,Exercise,15:00:00,0,0,2025-01-13 15:00:00,False,True,False,False,15,0,Afternoon,0,,Medium,2
D10130,2025-01-21 21:06:00,Exercise,21:30:00,1,1,2025-01-21 21:30:00,False,True,False,False,21,1,Evening,0,1.0,Medium,2
D10131,2025-01-19 17:39:00,Medication,18:30:00,0,0,2025-01-19 18:30:00,False,False,False,True,18,6,Evening,1,,High,3
D10132,2025-01-11 19:12:00,Medication,13:00:00,1,0,2025-01-11 13:00:00,False,False,False,True,13,5,Afternoon,1,0.0,High,3
D10133,2025-01-15 03:11:00,Appointment,09:30:00,0,0,2025-01-15 09:30:00,True,False,False,False,9,2,Morning,0,,High,3
D10134,2025-01-29 12:57:00,Exercise,08:00:00,1,1,2025-01-29 08:00:00,False,True,False,False,8,2,Morning,0,1.0,Medium,2
D10135,2025-01-21 06:10:00,Exercise,10:00:00,1,0,2025-01-21 10:00:00,False,True,False,False,10,1,Morning,0,0.0,Medium,2
D10136,2025-01-17 12:32:00,Medication,19:30:00,0,0,2025-01-17 19:30:00,False,False,False,True,19,4,Evening,0,,High,3
D10137,2025-01-24 05:24:00,Exercise,14:00:00,1,0,2025-01-24 14:00:00,False,True,False,False,14,4,Afternoon,0,0.0,Medium,2
D10138,2025-01-25 16:11:00,Hydration,18:00:00,0,0,2025-01-25 18:00:00,False,False,True,False,18,5,Evening,1,,Medium,2
D10139,2025-01-02 10:07:00,Appointment,21:30:00,1,1,2025-01-02 21:30:00,True,False,False,False,21,3,Evening,0,1.0,High,3
D10140,2025-01-05 17:53:00,Hydration,06:30:00,0,0,2025-01-05 06:30:00,False,False,True,False,6,6,Morning,1,,Medium,2
D10141,2025-01-23 19:34:00,Hydration,18:30:00,0,0,2025-01-23 18:30:00,False,False,True,False,18,3,Evening,0,,Medium,2
D10142,2025-01-13 16:25:00,Appointment,07:30:00,1,1,2025-01-13 07:30:00,True,False,False,False,7,0,Morning,0,1.0,High,3
D10143,2025-01-11 18:52:00,Exercise,18:00:00,0,0,2025-01-11 18:00:00,False,True,False,False,18,5,Evening,1,,Medium,2
D10144,2025-01-17 12:57:00,Appointment,10:30:00,1,1,2025-01-17 10:30:00,True,False,False,False,10,4,Morning,0,1.0,High,3
D10145,2025-01-09 08:24:00,Exercise,09:30:00,0,0,2025-01-09 09:30:00,False,True,False,False,9,3,Morning,0,,Medium,2
D10146,2025-01-14 11:06:00,Appointment,12:30:00,1,1,2025-01-14 12:30:00,True,False,False,False,12,1,Afternoon,0,1.0,High,3
D10147,2025-01-25 10:02:00,Exercise,12:30:00,1,0,2025-01-25 12:30:00,False,True,False,False,12,5,Afternoon,1,0.0,Medium,2
D10148,2025-01-01 19:47:00,Appointment,11:30:00,0,0,2025-01-01 11:30:00,True,False,False,False,11,2,Morning,0,,High,3
D10149,2025-01-09 17:02:00,Exercise,20:00:00,0,0,2025-01-09 20:00:00,False,True,False,False,20,3,Evening,0,,Medium,2
D10150,2025-01-09 03:57:00,Hydration,20:00:00,1,1,2025-01-09 20:00:00,False,False,True,False,20,3,Evening,0,1.0,Medium,2
D10151,2025-01-23 11:43:00,Exercise,17:00:00,0,0,2025-01-23 17:00:00,False,True,False,False,17,3,Evening,0,,Medium,2
D10152,2025-01-14 15:41:00,Appointment,17:00:00,1,1,2025-01-14 17:00:00,True,False,False,False,17,1,Evening,0,1.0,High,3
D10153,2025-01-21 01:46:00,Medication,06:30:00,0,0,2025-01-21 06:30:00,False,False,False,True,6,1,Morning,0,,High,3
D10154,2025-01-28 11:39:00,Medication,19:30:00,0,0,2025-01-28 19:30:00,False,False,False,True,19,1,Evening,0,,High,3
D10155,2025-01-05 06:12:00,Exercise,21:30:00,1,0,2025-01-05 21:30:00,False,True,False,False,21,6,Evening,1,0.0,Medium,2
D10156,2025-01-02 05:33:00,Medication,10:30:00,1,1,2025-01-02 10:30:00,False,False,False,True,10,3,Morning,0,1.0,High,3
D10157,2025-01-13 13:02:00,Exercise,18:30:00,1,1,2025-01-13 18:30:00,False,True,False,False,18,0,Evening,0,1.0,Medium,2
D10158,2025-01-12 07:55:00,Hydration,20:30:00,1,1,2025-01-12 20:30:00,False,False,True,False,20,6,Evening,1,1.0,Medium,2
D10159,2025-01-01 02:36:00,Appointment,11:00:00,1,1,2025-01-01 11:00:00,True,False,False,False,11,2,Morning,0,1.0,High,3
D10160,2025-01-05 13:30:00,Exercise,07:00:00,0,0,2025-01-05 07:00:00,False,True,False,False,7,6,Morning,1,,Medium,2
D10161,2025-01-20 23:26:00,Hydration,16:30:00,0,0,2025-01-20 16:30:00,False,False,True,False,16,0,Afternoon,0,,Medium,2
D10162,2025-01-11 04:12:00,Appointment,06:00:00,1,1,2025-01-11 06:00:00,True,False,False,False,6,5,Morning,1,1.0,High,3
D10163,2025-01-06 03:21:00,Hydration,18:30:00,1,0,2025-01-06 18:30:00,False,False,True,False,18,0,Evening,0,0.0,Medium,2
D10164,2025-01-16 05:53:00,Hydration,18:00:00,0,0,2025-01-16 18:00:00,False,False,True,False,18,3,Evening,0,,Medium,2
D10165,2025-01-24 20:41:00,Exercise,21:30:00,1,0,2025-01-24 21:30:00,False,True,False,False,21,4,Evening,0,0.0,Medium,2
D10166,2025-01-04 05:19:00,Exercise,15:00:00,1,0,2025-01-04 15:00:00,False,True,False,False,15,5,Afternoon,1,0.0,Medium,2
D10167,2025-01-16 04:57:00,Appointment,22:30:00,1,1,2025-01-16 22:30:00,True,False,False,False,22,3,Night,0,1.0,High,3
D10168,2025-01-29 20:59:00,Exercise,21:00:00,0,0,2025-01-29 21:00:00,False,True,False,False,21,2,Evening,0,,Medium,2
D10169,2025-01-10 16:14:00,Medication,18:30:00,1,1,2025-01-10 18:30:00,False,False,False,True,18,4,Evening,0,1.0,High,3
D10170,2025-01-05 21:10:00,Hydration,20:30:00,1,0,2025-01-05 20:30:00,False,False,True,False,20,6,Evening,1,0.0,Medium,2
D10171,2025-01-07 19:45:00,Appointment,22:30:00,0,0,2025-01-07 22:30:00,True,False,False,False,22,1,Night,0,,High,3
D10172,2025-01-05 17:51:00,Medication,15:30:00,0,0,2025-01-05 15:30:00,False,False,False,True,15,6,Afternoon,1,,High,3
D10173,2025-01-24 14:45:00,Appointment,19:30:00,1,1,2025-01-24 19:30:00,True,False,False,False,19,4,Evening,0,1.0,High,3
D10174,2025-01-14 19:28:00,Hydration,14:30:00,1,1,2025-01-14 14:30:00,False,False,True,False,14,1,Afternoon,0,1.0,Medium,2
D10175,2025-01-30 22:23:00,Hydration,11:00:00,1,1,2025-01-30 11:00:00,False,False,True,False,11,3,Morning,0,1.0,Medium,2
D10176,2025-01-30 02:58:00,Exercise,07:00:00,1,1,2025-01-30 07:00:00,False,True,False,False,7,3,Morning,0,1.0,Medium,2
D10177,2025-01-27 15:14:00,Medication,08:30:00,1,0,2025-01-27 08:30:00,False,False,False,True,8,0,Morning,0,0.0,High,3
D10178,2025-01-14 22:05:00,Appointment,11:00:00,1,1,2025-01-14 11:00:00,True,False,False,False,11,1,Morning,0,1.0,High,3
D10179,2025-01-17 14:05:00,Appointment,06:30:00,1,1,2025-01-17 06:30:00,True,False,False,False,6,4,Morning,0,1.0,High,3
D10180,2025-01-25 19:37:00,Medication,14:30:00,0,0,2025-01-25 14:30:00,False,False,False,True,14,5,Afternoon,1,,High,3
D10181,2025-01-19 10:55:00,Medication,20:30:00,0,0,2025-01-19 20:30:00,False,False,False,True,20,6,Evening,1,,High,3
D10182,2025-01-17 10:22:00,Medication,21:30:00,0,0,2025-01-17 21:30:00,False,False,False,True,21,4,Evening,0,,High,3
D10183,2025-01-12 05:51:00,Hydration,10:00:00,1,1,2025-01-12 10:00:00,False,False,True,False,10,6,Morning,1,1.0,Medium,2
D10184,2025-01-19 12:58:00,Exercise,11:30:00,0,0,2025-01-19 11:30:00,False,True,False,False,11,6,Morning,1,,Medium,2
D10185,2025-01-09 15:34:00,Hydration,17:00:00,1,1,2025-01-09 17:00:00,False,False,True,False,17,3,Evening,0,1.0,Medium,2
D10186,2025-01-01 01:19:00,Exercise,08:30:00,1,1,2025-01-01 08:30:00,False,True,False,False,8,2,Morning,0,1.0,Medium,2
D10187,2025-01-19 08:54:00,Exercise,22:00:00,1,1,2025-01-19 22:00:00,False,True,False,False,22,6,Night,1,1.0,Medium,2
D10188,2025-01-15 02:25:00,Medication,18:00:00,0,0,2025-01-15 18:00:00,False,False,False,True,18,2,Evening,0,,High,3
D10189,2025-01-01 21:50:00,Hydration,16:00:00,1,1,2025-01-01 16:00:00,False,False,True,False,16,2,Afternoon,0,1.0,Medium,2
D10190,2025-01-06 07:55:00,Exercise,08:00:00,0,0,2025-01-06 08:00:00,False,True,False,False,8,0,Morning,0,,Medium,2
D10191,2025-01-10 14:41:00,Exercise,14:00:00,1,1,2025-01-10 14:00:00,False,True,False,False,14,4,Afternoon,0,1.0,Medium,2
D10192,2025-01-24 07:37:00,Appointment,08:00:00,1,1,2025-01-24 08:00:00,True,False,False,False,8,4,Morning,0,1.0,High,3
D10193,2025-01-12 19:59:00,Medication,19:00:00,0,0,2025-01-12 19:00:00,False,False,False,True,19,6,Evening,1,,High,3
D10194,2025-01-27 23:12:00,Exercise,09:00:00,0,0,2025-01-27 09:00:00,False,True,False,False,9,0,Morning,0,,Medium,2
D10195,2025-01-06 06:38:00,Appointment,12:00:00,0,0,2025-01-06 12:00:00,True,False,False,False,12,0,Afternoon,0,,High,3
D10196,2025-01-16 03:34:00,Exercise,12:00:00,0,0,2025-01-16 12:00:00,False,True,False,False,12,3,Afternoon,0,,Medium,2
D10197,2025-01-18 11:58:00,Medication,08:00:00,0,0,2025-01-18 08:00:00,False,False,False,True,8,5,Morning,1,,High,3
D10198,2025-01-14 01:07:00,Hydration,15:30:00,1,0,2025-01-14 15:30:00,False,False,True,False,15,1,Afternoon,0,0.0,Medium,2
D10199,2025-01-21 01:49:00,Medication,08:00:00,0,0,2025-01-21 08:00:00,False,False,False,True,8,1,Morning,0,,High,3
D10200,2025-01-28 04:07:00,Appointment,13:00:00,0,0,2025-01-28 13:00:00,True,False,False,False,13,1,Afternoon,0,,High,3
D10201,2025-01-08 07:25:00,Medication,16:00:00,1,1,2025-01-08 16:00:00,False,False,False,True,16,2,Afternoon,0,1.0,High,3
D10202,2025-01-02 03:25:00,Appointment,21:00:00,1,1,2025-01-02 21:00:00,True,False,False,False,21,3,Evening,0,1.0,High,3
D10203,2025-01-13 17:10:00,Medication,14:30:00,0,0,2025-01-13 14:30:00,False,False,False,True,14,0,Afternoon,0,,High,3
D10204,2025-01-10 12:47:00,Appointment,20:00:00,0,0,2025-01-10 20:00:00,True,False,False,False,20,4,Evening,0,,High,3
D10205,2025-01-20 17:59:00,Medication,20:30:00,1,1,2025-01-20 20:30:00,False,False,False,True,20,0,Evening,0,1.0,High,3
D10206,2025-01-04 17:44:00,Medication,09:00:00,0,0,2025-01-04 09:00:00,False,False,False,True,9,5,Morning,1,,High,3
D10207,2025-01-23 01:14:00,Medication,13:30:00,1,1,2025-01-23 13:30:00,False,False,False,True,13,3,Afternoon,0,1.0,High,3
D10208,2025-01-04 10:33:00,Medication,07:00:00,0,0,2025-01-04 07:00:00,False,False,False,True,7,5,Morning,1,,High,3
D10209,2025-01-25 14:16:00,Medication,09:00:00,0,0,2025-01-25 09:00:00,False,False,False,True,9,5,Morning,1,,High,3
D10210,2025-01-20 14:43:00,Appointment,21:30:00,1,0,2025-01-20 21:30:00,True,False,False,False,21,0,Evening,0,0.0,High,3
D10211,2025-01-12 03:27:00,Hydration,12:30:00,1,0,2025-01-12 12:30:00,False,False,True,False,12,6,Afternoon,1,0.0,Medium,2
D10212,2025-01-28 18:27:00,Medication,18:30:00,0,0,2025-01-28 18:30:00,False,False,False,True,18,1,Evening,0,,High,3
D10213,2025-01-19 07:20:00,Hydration,18:30:00,1,1,2025-01-19 18:30:00,False,False,True,False,18,6,Evening,1,1.0,Medium,2
D10214,2025-01-28 14:57:00,Exercise,07:00:00,0,0,2025-01-28 07:00:00,False,True,False,False,7,1,Morning,0,,Medium,2
D10215,2025-01-28 01:31:00,Hydration,17:30:00,0,0,2025-01-28 17:30:00,False,False,True,False,17,1,Evening,0,,Medium,2
D10216,2025-01-14 22:02:00,Medication,06:30:00,1,1,2025-01-14 06:30:00,False,False,False,True,6,1,Morning,0,1.0,High,3
D10217,2025-01-29 21:18:00,Exercise,07:30:00,0,0,2025-01-29 07:30:00,False,True,False,False,7,2,Morning,0,,Medium,2
D10218,2025-01-23 00:53:00,Appointment,21:00:00,1,0,2025-01-23 21:00:00,True,False,False,False,21,3,Evening,0,0.0,High,3
D10219,2025-01-27 10:26:00,Hydration,07:00:00,1,1,2025-01-27 07:00:00,False,False,True,False,7,0,Morning,0,1.0,Medium,2
D10220,2025-01-22 09:51:00,Appointment,13:00:00,0,0,2025-01-22 13:00:00,True,False,False,False,13,2,Afternoon,0,,High,3
D10221,2025-01-07 12:24:00,Medication,18:30:00,1,1,2025-01-07 18:30:00,False,False,False,True,18,1,Evening,0,1.0,High,3
D10222,2025-01-21 12:13:00,Medication,22:30:00,1,1,2025-01-21 22:30:00,False,False,False,True,22,1,Night,0,1.0,High,3
D10223,2025-01-07 06:31:00,Appointment,08:00:00,0,0,2025-01-07 08:00:00,True,False,False,False,8,1,Morning,0,,High,3
D10224,2025-01-28 17:12:00,Appointment,16:00:00,0,0,2025-01-28 16:00:00,True,False,False,False,16,1,Afternoon,0,,High,3
D10225,2025-01-08 03:00:00,Hydration,10:00:00,0,0,2025-01-08 10:00:00,False,False,True,False,10,2,Morning,0,,Medium,2
D10226,2025-01-28 19:21:00,Hydration,16:00:00,1,1,2025-01-28 16:00:00,False,False,True,False,16,1,Afternoon,0,1.0,Medium,2
D10227,2025-01-28 18:10:00,Exercise,21:30:00,1,1,2025-01-28 21:30:00,False,True,False,False,21,1,Evening,0,1.0,Medium,2
D10228,2025-01-24 04:36:00,Appointment,06:00:00,0,0,2025-01-24 06:00:00,True,False,False,False,6,4,Morning,0,,High,3
D10229,2025-01-13 01:24:00,Appointment,06:30:00,0,0,2025-01-13 06:30:00,True,False,False,False,6,0,Morning,0,,High,3
D10230,2025-01-11 13:24:00,Hydration,17:30:00,1,0,2025-01-11 17:30:00,False,False,True,False,17,5,Evening,1,0.0,Medium,2
D10231,2025-01-21 19:39:00,Exercise,14:30:00,0,0,2025-01-21 14:30:00,False,True,False,False,14,1,Afternoon,0,,Medium,2
D10232,2025-01-26 21:07:00,Appointment,18:30:00,1,1,2025-01-26 18:30:00,True,False,False,False,18,6,Evening,1,1.0,High,3
D10233,2025-01-22 14:11:00,Appointment,20:00:00,0,0,2025-01-22 20:00:00,True,False,False,False,20,2,Evening,0,,High,3
D10234,2025-01-10 15:03:00,Medication,07:30:00,1,1,2025-01-10 07:30:00,False,False,False,True,7,4,Morning,0,1.0,High,3
D10235,2025-01-10 23:34:00,Appointment,20:00:00,1,1,2025-01-10 20:00:00,True,False,False,False,20,4,Evening,0,1.0,High,3
D10236,2025-01-13 04:45:00,Hydration,20:30:00,0,0,2025-01-13 20:30:00,False,False,True,False,20,0,Evening,0,,Medium,2
D10237,2025-01-12 11:57:00,Exercise,16:30:00,1,1,2025-01-12 16:30:00,False,True,False,False,16,6,Afternoon,1,1.0,Medium,2
D10238,2025-01-05 12:29:00,Hydration,19:00:00,0,0,2025-01-05 19:00:00,False,False,True,False,19,6,Evening,1,,Medium,2
D10239,2025-01-14 10:37:00,Medication,18:30:00,0,0,2025-01-14 18:30:00,False,False,False,True,18,1,Evening,0,,High,3
D10240,2025-01-16 01:58:00,Exercise,06:30:00,1,1,2025-01-16 06:30:00,False,True,False,False,6,3,Morning,0,1.0,Medium,2
D10241,2025-01-28 02:41:00,Hydration,20:00:00,0,0,2025-01-28 20:00:00,False,False,True,False,20,1,Evening,0,,Medium,2
D10242,2025-01-06 05:36:00,Appointment,11:30:00,1,1,2025-01-06 11:30:00,True,False,False,False,11,0,Morning,0,1.0,High,3
D10243,2025-01-05 15:21:00,Appointment,17:30:00,1,1,2025-01-05 17:30:00,True,False,False,False,17,6,Evening,1,1.0,High,3
D10244,2025-01-24 04:02:00,Hydration,15:30:00,0,0,2025-01-24 15:30:00,False,False,True,False,15,4,Afternoon,0,,Medium,2
D10245,2025-01-09 17:23:00,Appointment,17:00:00,0,0,2025-01-09 17:00:00,True,False,False,False,17,3,Evening,0,,High,3
D10246,2025-01-25 18:28:00,Exercise,06:00:00,1,1,2025-01-25 06:00:00,False,True,False,False,6,5,Morning,1,1.0,Medium,2
D10247,2025-01-15 00:57:00,Medication,06:30:00,1,0,2025-01-15 06:30:00,False,False,False,True,6,2,Morning,0,0.0,High,3
D10248,2025-01-12 23:35:00,Appointment,10:30:00,1,1,2025-01-12 10:30:00,True,False,False,False,10,6,Morning,1,1.0,High,3
D10249,2025-01-12 04:11:00,Hydration,16:00:00,1,0,2025-01-12 16:00:00,False,False,True,False,16,6,Afternoon,1,0.0,Medium,2
D10250,2025-01-20 14:47:00,Hydration,14:00:00,1,1,2025-01-20 14:00:00,False,False,True,False,14,0,Afternoon,0,1.0,Medium,2
